falling,14046.2,57873.8,-3240,76,224,2192
running,10337.4,28561.9,-2727.94,73,158,1403
sitting,10718.5,10391.4,-2330,36,154,587
falling,20785.4,255605,30300,71,540,8870
sitting,7999.49,9407.42,-2983.7,98,130,490
sitting,20692.9,154471,-9610,93,449,5537
cramps,10768.8,57832.3,-6510,34,247,2754
falling,4138.05,1957.18,-1092.79,5,63,166
sitting,12805.4,74656.3,-4260,31,249,3630
standing,7329.37,15991,-2582,19,159,889
standing,9577.54,18666,-3293,15,114,487
sitting,15418.3,59063,-6534.57,156,305,2610
falling,9509.53,39254.3,-2680,19,196,1885
sitting,5479.91,4283.5,-824,16,88,292
standing,16329.3,152312,-76248,88,366,6190
falling,7058.14,5274.66,-2126.34,59,107,346
standing,8489.05,19884.4,-3090.38,92,151,1023
running,9422.65,21479,-3235.8,75,163,1162
sitting,10592.1,10487.5,-2060,36,154,587
cramps,10304.1,34774.9,-4345.6,120,208,1691
standing,13114.3,88578,-6136,41,264,3537
falling,14285.3,92828,-6190,49,254,3885
cramps,10730.7,39264.8,-3913.75,24,193,2118
standing,8344.76,18864,-4671,59,170,1110
falling,12982.2,60943.9,-5080,33,247,2754
standing,7748.79,27703.9,-3243.58,94,156,1521
running,5313.53,1789.08,-1437.22,18,76,147
falling,18401.5,161278,-9540,80,388,6290
cramps,7108.59,4082.49,-2278.48,71,101,249
standing,6344.76,7699,-2881,14,118,551
cramps,5454.08,4078.1,-1539.04,120,88,318
cramps,5477.49,3986.26,-1880,15,79,292
cramps,9936.31,39007.2,-3546.8,57,180,2054
cramps,9715.81,32873.9,-3429.89,91,176,1922
standing,6916.11,4539,-2176,4,107,270
running,10120.6,36420.4,-3430,42,196,1997
running,9709.64,14763.2,-2788.68,23,148,729
falling,6325.24,5269.95,-2233.22,52,107,346
falling,9604,39378.8,-3140,15,196,1885
sitting,5086.39,3427.57,-798.536,50,51,132
sitting,14463.5,141029,-4600,29,315,5844
falling,9542.75,39777.1,-3030,21,196,1885
standing,17365.3,123870,-7688,58,309,4251
falling,6632.28,12373.4,-1828.77,14,105,765
walking,9647.41,17413.8,-4052.18,35,183,931
running,14926,80741.8,-7036.31,67,320,3466
running,4780.95,2869.89,-1233.13,42,67,224
running,10118.2,35077.7,-4449.89,113,208,1691
falling,4628.89,2932.95,-1230.71,32,71,249
cramps,9026.11,11370,-2980.44,39,156,654
sitting,15863.5,167448,-7775.24,66,352,6744
cramps,8156.19,9694.39,-2896.78,23,138,554
falling,8764.2,11956.4,-2704.76,87,136,619
standing,8811.51,11583,-2341,7,113,518
falling,20602.8,254676,-14300,81,540,8870
standing,18637,298645,-14203,88,499,10980
cramps,12394.1,58054.5,-1620,45,223,2822
sitting,2379.36,65.1906,-323,92,33,5
standing,10037.4,33637,-5475,32,182,1575
sitting,2262.87,68.115,-704,6,33,5
standing,6211.95,8367.77,-1799.94,21,98,520
cramps,13219.7,110637,-5270,66,271,4426
sitting,8490.04,11974.9,-2554.98,85,128,693
cramps,9732.08,26278.9,-3361.55,22,174,1415
falling,12548.1,115147,-2920,50,235,4905
cramps,8723.49,12321.2,-2715.4,66,136,619
falling,8034.21,26943.4,-2906.79,99,156,1521
running,7912.04,9339.57,-1779.42,65,107,517
sitting,10802.6,33787.8,-3030,22,234,1581
standing,16416,122456,-7760,74,354,5219
standing,6733.26,6458,-3734,10,119,428
standing,12494.5,90004,-5348,46,206,2824
cramps,10180.2,35611.6,-4385.4,119,208,1691
standing,5252.08,7090.27,-2008.72,8,95,549
falling,5510.29,4455.4,-1280,7,79,317
falling,9968.11,25892.9,-1970,43,166,1111
falling,9916.77,51743.8,-2840,32,188,2599
sitting,10960.9,38226.8,-4115.75,117,205,1751
standing,7280.09,8444,-2813,5,72,289
standing,9565.85,18248,-3596,96,182,981
falling,19296.1,161264,-9590,71,388,6290
running,23836.8,377134,-7360,122,462,11563
standing,6863.11,12506,-4202,22,144,811
sitting,5167,4243.83,-1550,19,88,292
standing,6231.2,10584,-3306,56,121,690
falling,20082.7,184117,-3670,77,403,6746
cramps,22649.5,515394,-11506.2,150,540,18067
cramps,5061.69,2896.44,-1223.17,31,77,205
falling,10592.9,50640.8,-4710,21,216,2677
standing,11023.9,12646,-2682,33,175,555
cramps,19128.8,161667,-8800,90,388,6290
sitting,2581.31,58.2207,-387,92,33,5
running,12352.3,62345,-4839.95,133,237,2672
running,13548.2,53197.7,-5874.52,57,288,2334
cramps,14505,82157.9,-6790,63,272,3539
sitting,21120.8,410478,-9100,57,473,14125
standing,19242.4,345736,-9217.89,92,440,10967
sitting,16655.6,161428,-7639.61,81,352,6744
sitting,18444.5,148692,-8970,80,449,5537
walking,5541.26,4397.6,-863,12,88,292
standing,15025.5,77663,-5382,55,289,3460
falling,4173.59,1953.99,-1118.72,7,63,166
cramps,9958.06,27101.6,-3330.73,27,174,1415
standing,9473.81,29054,-4160,22,166,1631
standing,20419.4,233797,-10732,50,456,7708
standing,16357.5,95670,-7268,172,321,3714
walking,10887.9,68742.7,-5213.85,148,247,3373
standing,10415.4,28956,-4698,35,223,1578
standing,24751.7,365104,-8691,105,520,11735
cramps,6150.99,11186.6,-1901.09,25,102,764
standing,8082.78,31458,-3113,24,158,1806
falling,8697.09,25107.7,-3142.19,34,157,1519
standing,8269.86,12165,-3472,25,150,729
falling,12376.3,113266,705,41,235,4905
cramps,14791.2,74941.5,-2020,60,223,2822
running,9130.38,13849.8,-2843.66,24,148,729
standing,15018.4,104676,-6693,46,311,4066
falling,9135.34,9994.75,-2900,35,154,587
cramps,13319.2,80714.2,-5680,50,272,3539
falling,10200.4,37029.1,-3550,45,196,1997
standing,11166.3,66594,-3740,20,193,2822
cramps,9040.99,14110.9,-2697.38,30,148,729
falling,9951.5,48716.7,-5970,35,216,2677
standing,6331.28,10292,-2925,15,116,726
falling,6818.41,14095.4,-2431.63,82,120,809
running,4755.59,2812.07,-1175.02,37,67,224
standing,9149.05,20794,-3950,17,168,1111
sitting,6545.89,12131.5,-1789.58,13,105,765
sitting,2935.06,63.7534,-529,8,33,5
running,13720,48575.9,-2490,52,234,1581
sitting,5241.47,4189.72,-1150,10,79,317
standing,7615.31,12692.2,-2993.08,16,132,806
cramps,8329.71,11190.9,-3208.68,39,156,654
falling,8863.42,23978.8,-2912.68,26,154,1252
cramps,12732.8,54693.1,-2360,60,224,2192
sitting,10952.6,50168.8,-4900,26,216,2677
running,9387.99,30218.5,-3296.09,114,171,1747
running,22791.8,277980,-9789.79,62,468,9276
running,9807.95,37917,-3576.63,54,180,2054
falling,8264.38,20525.8,17700,18,166,1111
cramps,12996.6,57194.1,-4000,43,224,2192
sitting,19845.3,155270,-5450,95,449,5537
sitting,10006.9,37561.6,-3420,47,196,1997
standing,10171.9,73143,-5544,56,231,3452
standing,6621.48,17858,-2851,16,118,1062
standing,6455.64,5667,-3759,85,126,398
cramps,10644.5,33618.6,-3386.14,87,176,1922
cramps,13300.5,52027.5,-6105.19,59,288,2334
falling,9594.44,17033.1,-3928.53,86,172,973
falling,9857.93,40141.2,-3580,18,196,1885
cramps,7950.68,4649.77,-2642.7,38,131,271
cramps,6637.08,4136.89,-2423.3,71,101,249
cramps,13783.6,94080.8,-5662.94,49,294,4249
falling,6077.37,10296.5,-3930,22,109,689
standing,10736.9,51211,-7770,128,249,2391
falling,6977.32,14363.4,-1630.1,17,96,804
falling,13716.5,53123.3,-4760,37,215,2188
sitting,5446.89,4512.06,-627,17,88,292
standing,17556.2,107232,-7601,39,328,3806
walking,5238.13,4425.78,-1510,22,85,343
cramps,11124.5,86386,-2460,25,220,3450
falling,15983.6,115972,-4500,58,271,4426
standing,9428.37,26916,-5420,96,166,1519
cramps,9473.77,41049.3,-2776.88,93,159,2181
falling,11014.1,87506.3,-2750,15,220,3450
running,10131.3,35431.2,-4283.73,106,208,1691
standing,7028.2,8862,-1397,27,135,584
standing,9054.32,21634,-3734,29,149,1025
falling,11157.4,84524.7,-2110,18,220,3450
running,8812.66,13724.3,-2459.68,27,132,806
cramps,8655.89,11478,-3124.55,36,156,654
standing,15315.6,167383,-9745,79,387,6747
falling,6454.99,11796.8,-1878.9,15,105,765
cramps,2388.11,64.4002,41.5,92,33,5
standing,12643.8,51700,-6277,17,209,1871
standing,17655.8,190578,-6091,63,317,7454
cramps,4664.54,3072.53,-1243.55,40,71,249
standing,9331.98,22896,-2640,31,140,850
standing,19389.3,246617,-11450,73,387,8080
standing,8446.67,23531,-5411,14,167,1262
falling,11535.2,50297.3,-5080,23,216,2677
cramps,13161.7,58557.6,-2120,38,223,2822
cramps,8827.72,13132.2,-2513.11,16,132,806
standing,17066,62802,-8038,79,331,2404
standing,27940.6,1201810,-16063,124,616,32530
standing,7953.72,16752,-3486,138,127,973
standing,7503.62,13644,-2684,25,148,769
running,12446.6,71115.4,-5829.62,27,262,3211
running,5302.74,4821.68,-1241.36,17,72,340
cramps,8603.2,10370.8,-2818.4,96,139,587
standing,10374,50431,-5036,94,221,2254
running,4988.33,1941.82,-1474.2,14,76,147
cramps,12956.1,54520.8,-3710,64,224,2192
running,9706.95,30541.3,-3125.21,114,171,1747
falling,13191.8,60642.1,-5490,24,247,2754
falling,19778.2,409983,-11400,66,473,14125
standing,13572.5,98155.4,-6478.81,171,281,4061
falling,14848.3,169972,-4990,88,403,6746
standing,9582.41,44132,-4902,21,205,2387
cramps,13472.8,95286.5,-5892.9,45,294,4249
falling,15608.4,115311,-4610,52,271,4426
standing,7659.93,16065,-3086,53,161,930
standing,10203.8,85569,-9062,5,237,3986
standing,8044.71,15336,-3084,21,137,852
running,13906.3,51979.3,-5944.12,66,288,2334
standing,9810.81,29305,-5126,32,197,1420
walking,5977.22,5099.5,-1040,17,85,343
standing,13336.6,169793,-10572,46,314,6628
standing,9640.17,17835,-4873,43,183,975
falling,10215.2,48457.4,-3850,24,216,2677
falling,2320.72,56.8702,-562,96,33,5
walking,11501.9,68976.4,-5182.14,147,247,3373
cramps,13442.8,52662.9,-6163.6,49,288,2334
falling,21147.3,234874,-3780,97,537,8350
cramps,4898.24,4237.98,-1299.76,22,72,340
standing,10008.1,9011,-2057,18,113,423
falling,6814.93,10444,-3080,14,109,689
standing,20132,296405,-11414,116,508,9831
cramps,10176.3,38697.1,-4069.74,20,193,2118
cramps,9965.87,35247,-4454.12,130,208,1691
cramps,11180.8,38920,-1580,66,166,1414
standing,3916.97,1228,-1243,7,53,102
cramps,12916.3,76162.3,-5490.8,49,262,3211
cramps,8935.12,28698.2,-3476.47,35,179,1626
running,10306,17215.2,-3730.16,75,172,973
standing,27244.7,408580,-13376,117,649,12837
falling,16056.7,172561,-5130,87,403,6746
sitting,6305.77,7558.77,-1685.24,52,93,545
standing,5061.55,3885,-1611,42,84,292
sitting,3984.29,1450.73,-991.323,41,52,133
sitting,13384.1,59705.8,-3910,40,224,2192
standing,10844,67197,-4388,171,218,3369
running,11999.6,71440.8,-5637.77,52,262,3211
standing,20872.4,535532,-17665,246,525,17130
standing,16795.6,177114,-8712,55,342,6982
falling,7025.08,14129.2,-2420.02,80,120,809
falling,13911.4,51931.7,-2070,36,234,2464
sitting,5644.75,7598.19,-1856.42,77,104,457
standing,35558.1,767330,-12671,155,679,16966
running,15071.2,79517.7,-7117.93,78,320,3466
falling,14216.4,93682.2,-4750,45,254,3885
cramps,9965.11,10517.2,-2080,35,154,587
standing,17941.8,313146,-10698,108,496,11423
standing,12423.3,73689,-6558,102,260,3209
cramps,8833.01,26455.9,-2430,29,156,1364
running,11370.4,53239.7,-4456.42,101,209,2534
sitting,4613.46,4314.89,-1430,24,85,343
standing,8224.33,29909,-2312.54,27,132,1513
walking,5471.75,4370.71,-1070,17,88,292
falling,6993.78,5253.9,-2125.63,55,107,346
cramps,14049.6,52680.5,-5926.38,55,288,2334
cramps,11008.2,49710.9,-4590,26,216,2677
running,8200.61,27185.3,-3330,36,166,1414
falling,22636.5,253867,-13600,60,540,8870
standing,17662.6,220185,-6346,46,367,7344
standing,17875.5,246721,-9404,286,422,8995
standing,4604.96,2835.74,-1396.18,50,67,224
standing,13644,151365,-7378,47,322,6740
cramps,7543.03,12803.4,-2843.64,17,132,806
standing,33076.4,1034590,-18277,159,820,29095
standing,4811.09,4721,-1441,9,75,339
sitting,5273.88,4290.18,-1310,17,88,292
standing,30148.1,870065,-17384,104,737,26039
standing,7758.52,23090,-2830,19,166,1364
sitting,7961.77,9500.2,-2957.26,96,130,490
falling,8476.08,19384.9,-1030,21,119,973
falling,7014.55,5182.12,-2130.17,54,107,346
falling,8266.16,10231.9,-2863.63,95,130,490
cramps,11050.2,86134.1,-3830,30,220,3450
standing,12522.3,114735,-7592,116,302,5318
falling,8191.64,9961.2,-2925.56,98,130,490
cramps,7160.55,15915.1,-2690.01,59,134,970
standing,7832.53,7976,-4063,27,146,430
running,8390.92,28941.1,-2892.43,81,156,1521
sitting,12580,39278.7,-1690,50,234,1581
standing,10389.3,55155,-3557,20,205,2824
sitting,5692.01,7591.64,-1845.72,67,104,457
sitting,6716.5,13288.2,-1546.52,17,96,804
cramps,18901.4,162907,-9850,93,388,6290
standing,7656.49,15949,-4268,15,135,930
falling,10780.2,83339.3,-2490,28,220,3450
standing,7411.93,20355,-3594,28,179,1163
standing,13521.4,154519,-7404,53,245,4334
falling,14403.7,140106,-4780,38,315,5844
standing,5702.15,8722,-1378,11,94,581
running,14411,96914.3,-5731.79,49,294,4249
sitting,5675.44,4270.97,-1080,14,88,292
sitting,14407.7,59497,-6774.88,169,305,2610
sitting,5261.74,3307.47,-816.343,48,51,132
cramps,7479.5,16068.5,-2734.64,63,134,970
standing,4542.28,5311,-2197,18,76,396
sitting,21908,410943,-7850,71,473,14125
standing,8053.46,16078,-3614,32,148,891
running,8865.22,11290.7,-3137.07,42,156,654
running,13429.9,51692.7,-5857.52,52,288,2334
standing,12764.2,48389,-3600,76,250,1639
falling,4162.97,1941.62,-1068.4,8,63,166
falling,12063,45149.4,-2440,45,223,2059
cramps,8737.21,11210.3,-3213.92,31,156,654
falling,8150.86,9547.89,-3002.91,25,138,554
cramps,5782.62,7147.05,-1645.55,50,93,545
falling,23005.9,470987,-13400,59,483,15505
cramps,10445.6,26355.6,-4259.61,54,214,1469
standing,7853.16,24393,-1586,93,157,1207
falling,5710.25,4126.56,-1494.33,119,88,318
walking,5225.39,4363.04,-1610,23,85,343
cramps,16098,119739,-5870,63,271,4426
standing,6436.1,18889,-2737,24,123,1207
cramps,7519.7,7775.14,-1860,158,109,486
running,5950.52,6364.04,-1835.54,12,95,427
sitting,4180.64,2262.4,-1101.14,20,54,165
cramps,5503.73,2992.22,-1106.6,37,67,224
cramps,13241.3,82207.1,-4980,52,272,3539
standing,3578.89,1967.22,-644.736,3,43,161
falling,22565.1,239448,-11200,100,537,8350
falling,5400.06,3520.91,-701.425,35,51,132
running,12847.9,75295,-5514.78,56,262,3211
standing,11338.1,54650,-3674,47,219,2391
cramps,9999.29,33923.1,-3469.58,81,176,1922
walking,5643.97,4351.29,-1020,12,88,292
cramps,7917,12924.3,-2758.99,15,132,806
falling,17538.9,196063,-5110,60,390,7459
standing,7931.15,15277,-2424,19,143,771
falling,4856.78,3078.27,-1153.84,30,71,249
cramps,10944.8,86753.4,-3650,27,220,3450
standing,9801.06,34522,-4150,118,186,1698
standing,10589.2,46863,-6468,36,184,1810
falling,12742.1,51186.9,-5340,33,234,2464
sitting,15923,115868,-4680,61,271,4426
standing,11464.1,32079,-5161,40,188,1521
falling,6240.92,7430.59,-1611.26,48,93,545
cramps,12708.3,79167.1,-3650,78,272,3539
cramps,9658.96,30042.3,-3164.91,116,171,1747
standing,17765,76543,-8164,435,267,2130
cramps,10298.7,52450.8,-2810,21,188,2599
falling,10151.7,10269.6,-1670,32,154,587
sitting,15323.3,117552,-4300,52,271,4426
falling,12248.4,49620.9,-3840,42,234,2464
cramps,11061.3,44326.3,-2890,19,196,1885
cramps,9765.89,38953.2,-3688.19,41,180,2054
running,24494.1,473584,-13400,64,483,15505
sitting,5810.66,4064.48,-1576.8,125,88,318
cramps,23086.5,516390,-11581.1,146,540,18067
cramps,13698.2,61033,-5050,30,247,2754
falling,11262.7,86010.9,-1600,23,220,3450
falling,25256.7,476140,-12600,54,483,15505
standing,8996.61,25595,-4984,81,175,1466
standing,16394,102313,-6697,40,323,4153
sitting,7001.36,5232.29,-2098.37,58,107,346
standing,8659.58,28084,-3323,62,150,1305
falling,14634.3,58137.8,-2520,38,223,2059
cramps,11396,28779.2,-3050,17,194,1521
standing,14353.8,121382,-8811,213,317,4723
falling,9297.52,38657.5,-3050,14,196,1885
falling,6690.99,5131.75,-2218.81,51,107,346
falling,14138.9,66169.7,-2990,55,224,2192
cramps,9963.8,21102.8,-3263.61,83,163,1162
standing,8600.76,22370,-1212,239,143,1018
standing,5229.85,2314,-2097,7,81,184
standing,13202.9,61458,-6027,27,250,2610
standing,6611.8,6019,-2413,20,119,400
standing,7397.05,8386,-1087,24,121,485
standing,14505.4,185774,-7643,59,335,7099
cramps,4597.04,1362.1,-793.139,10,51,102
cramps,11967.3,19113,-1240,33,168,772
falling,24582.1,266116,-6890,70,540,8870
sitting,7656.92,9367.71,-3030.53,98,130,490
cramps,9780.21,51030.8,-2910,32,188,2599
standing,12939.8,42689,-7420,155,264,1873
sitting,7792.07,9509.21,-2949.22,97,130,490
standing,12034.9,46821,-4907,42,204,1694
standing,10280.4,69719,-5923,37,277,3294
sitting,10136.5,70973.2,-4810,34,249,3630
standing,13080.6,58502,-7207,45,289,2683
standing,7378.54,10077,-1937,10,112,585
standing,18563.1,274133,-7405,58,458,9003
running,14996.8,109640,-6200,47,322,4619
cramps,12337.3,80268.8,-5100,42,272,3539
cramps,8950.18,10604.8,-2624.01,88,130,490
running,10927.4,23100.3,-3426.65,51,176,1313
standing,6746.87,6204,-3649,41,115,427
standing,6429.64,11942,-3785,70,129,729
cramps,8380.45,12210.7,-2350.56,75,128,693
sitting,3803.09,2180.48,-1160.35,20,54,165
sitting,3877.08,1455.77,-997.604,42,52,133
standing,9504.03,42090,-6041,71,263,1997
cramps,9058.21,11203.6,-3033.09,41,156,654
falling,7219.14,9639.25,-3094.69,20,138,554
sitting,6412.87,5297.47,-2780,9,79,292
sitting,7702.91,9488.26,-3073.75,101,130,490
sitting,5230.13,2876.43,-1202.58,55,67,224
sitting,4034.05,1492.56,-926.474,41,52,133
standing,18052.1,314550,-10434,95,419,11869
standing,7855.94,16821,-1851,29,127,896
cramps,9658.86,26820.4,-2070,24,166,1414
standing,16757,152255,-5393,38,332,5857
cramps,9912.18,27489.1,-2750,36,194,1521
falling,9805.79,10383.3,-2150,34,154,587
running,9210.78,28589.4,-3376.39,36,179,1626
cramps,9792,32340.9,-3404.56,88,176,1922
falling,7062.27,13829,-2421.76,93,120,809
falling,7070.81,12149.2,-1591.09,17,105,765
standing,13007.2,88088,-5658,30,232,2900
standing,11430.4,66073,-5077,26,237,2822
standing,6352.67,8991,-2161,11,121,616
sitting,22158.6,411885,-9820,80,473,14125
cramps,8749.29,28625,-3483.91,31,179,1626
standing,11838.9,47987,-6127,64,245,2463
falling,6687.26,10381.9,-3060,27,109,689
cramps,6147.12,11229.4,-1856.59,27,102,764
walking,2393.28,49.9066,-540,8,33,5
falling,13484.7,51873,-2140,41,234,2464
standing,11934.2,62337,-5325,129,243,3050
cramps,10844,38491.8,-4090.5,114,205,1751
standing,17432.4,245147,-10885,89,373,8989
falling,13101.9,60926.6,-5360,24,247,2754
cramps,11516.9,91892.5,-2630,39,220,3450
standing,16156.4,125054,-7554,179,330,4821
falling,9810.74,38672.4,-4212.81,38,193,2118
falling,12392.9,78491.6,-4680,46,272,3539
running,9767.45,30088.6,-3161.15,107,171,1747
cramps,2452.93,51.661,-467,96,33,5
falling,5541.25,4197.2,-1505.6,121,88,318
sitting,4078.51,2257.88,-1133.41,19,54,165
running,9477.05,11202.8,-2637.03,84,139,587
sitting,2482.87,48.279,-236,92,33,5
running,9625.26,29792.5,-3351.04,34,179,1626
falling,8782.24,10374.9,-2731.6,85,139,587
cramps,7363.05,8798.58,-2013.69,73,107,517
falling,9797.74,24261.2,-545,13,166,1111
falling,13939.6,59278.1,-6717.38,87,305,2610
falling,9400.3,32302.6,-3564.71,80,176,1922
falling,24272.9,242786,-10100,108,537,8350
standing,14012.7,91518,-6982,32,316,3980
cramps,4475.62,1305.58,-829.793,13,51,102
running,14796.4,79829.2,-6793.11,111,320,3466
cramps,14552.4,118086,-2970,39,235,4905
falling,21649.7,410520,-9640,60,473,14125
walking,11047.8,68682.2,-5144.52,141,247,3373
falling,10352.7,37828,-3040,40,196,1997
cramps,7455.22,26676.7,-2640.25,59,156,1521
falling,5060,4467.27,-2210,17,85,343
running,4665.68,1274.9,-806.292,24,51,102
falling,11389.5,38072.2,-2840,41,196,1997
sitting,11490.3,113071,-3190,42,235,4905
falling,8880.34,51873.7,-3870,20,188,2599
cramps,10239.9,86583.5,-7600,60,254,3885
running,22927.2,278761,-9691.89,67,468,9276
cramps,9766.69,27002.6,-2830.06,83,158,1403
falling,15012,83220,-1880,72,223,2059
standing,7540.5,6903,-1599,15,130,456
standing,5219.95,2406,-1968,17,87,206
standing,5665.06,3594,-3126,11,88,228
running,9388.2,37632.5,-3691.46,38,180,2054
standing,6268.3,6034,-1882,65,90,420
standing,13106.3,82418,-7527,47,325,3465
falling,12843.2,60525,-4570,25,247,2754
cramps,14600.2,55287.7,-4580,37,215,2188
falling,12951.5,90628.1,-5310,63,254,3885
standing,6478.4,15429,-3243,174,134,890
sitting,16249,115521,-3970,56,271,4426
standing,8107,10299,-1539,15,106,456
sitting,2550.42,52.7301,-319,96,33,5
cramps,20388.5,458674,-13400,51,483,15505
cramps,5045.77,3437.5,-1184.69,34,71,249
falling,8148.11,26179.2,-3090,33,156,1364
standing,9540.36,22085,-4228,9,178,1259
standing,8257.41,26603,-4922,10,142,1109
cramps,13388.9,141120,-6121.27,173,308,6057
running,12028.6,70691.8,-5691.12,37,262,3211
falling,11026.7,27192.8,-4230.15,43,214,1469
sitting,3912.54,2146.44,-1159.61,20,54,165
running,5029.21,4322.14,-1306.54,12,72,340
falling,11461.1,50278.2,12000,27,216,2677
cramps,5338.55,3499.61,-749.561,43,51,132
falling,24082.5,268803,-13500,79,540,8870
standing,13009.2,49986,-6042,51,241,2255
falling,9322.98,27727.2,-2887.89,96,158,1403
cramps,7066.74,12777.3,-2852.12,15,132,806
falling,2682.02,66.7695,-428,8,33,5
standing,7913.37,14574,-2953,19,136,804
falling,11977.9,33201.3,-1340,31,234,1581
sitting,5345.73,4244.03,-1300,19,88,292
falling,4174.81,2012.1,-1079.16,5,63,166
standing,8092.19,12422,-3513,24,145,733
cramps,12364.5,56224.6,-1550,61,223,2822
cramps,9764.67,32413.6,-3490.33,78,176,1922
falling,9287.9,27739.8,-2934.02,99,158,1403
falling,4726.64,2957.81,-1345.67,42,67,224
walking,6276.9,5187.36,-1110,24,85,343
cramps,5108.53,1806.12,-1496.04,18,76,147
standing,14774,89001,-6210,61,288,3630
standing,5443.41,5607,-2813,46,96,371
sitting,13952.1,57587.3,-3970,52,224,2192
standing,9024.83,33309,-5994,52,182,1696
standing,4262.84,409,-952,9,55,36
standing,6902.46,6002,-3025,7,104,373
standing,11320.6,45098,-3133,21,203,2059
sitting,5237.53,4292.31,-957,10,79,317
running,9759.01,38472.6,-3689.56,42,180,2054
cramps,14329.4,93364.8,-524.373,44,294,4249
standing,11806.4,53274,-8214,141,247,2466
standing,6389.65,10004,-2301,8,91,551
standing,26877.9,653887,-15487,125,647,18675
cramps,7656.72,8139.45,-1130,152,109,486
cramps,11773.3,43652.5,-2160,60,223,2059
standing,11967.4,76136,-5349,22,200,3448
cramps,9700.67,40295,-1950,24,196,1885
falling,7426.12,14291.6,-2388.14,83,120,809
running,9422.8,13719.2,-2812.97,19,148,729
falling,11056.9,37712.1,-3863.9,104,205,1751
standing,7205.99,8650,-3260,61,128,520
sitting,3594.59,2120.5,-1147.73,21,54,165
standing,10114,33666,-4477,35,210,1698
cramps,22205.9,520542,-11713.7,141,540,18067
standing,6715.77,9432,-2770,44,116,524
cramps,10330.6,26433.7,-3183.28,23,174,1415
sitting,21714.6,411897,-7130,64,473,14125
running,9087.88,13919.3,-2829.85,29,148,729
standing,8612.34,38828.1,-4861.1,95,207,1995
falling,14706.7,68256.7,-493,65,223,2059
cramps,8516.64,9733.99,-2838.87,19,138,554
falling,9275.13,16920.7,-3645.26,57,172,973
falling,11283.4,49677,-4780,21,216,2677
falling,23275,468476,-12500,44,483,15505
standing,7639.79,58695,-5861,1,181,3216
falling,19595.7,179419,-6990,56,403,6746
sitting,5622.38,4432.07,-1290,19,88,292
sitting,20942,410464,-8880,63,473,14125
cramps,3580.3,1412.21,-590.767,33,40,100
standing,11969.7,70389.6,-6471.76,27,272,3295
falling,13361.5,78767.4,-5470,54,272,3539
cramps,2510.54,51.4662,-491,96,33,5
sitting,13766.1,51319,-4270,31,234,2464
standing,9252.19,14009,-2288,13,164,770
sitting,3870.42,1443.04,-989,42,52,133
falling,7029.5,13848.5,-2308.19,83,120,809
standing,4470.58,1600,-1309,6,58,134
cramps,8277.58,27662.5,-2756.49,84,156,1521
walking,5708.31,4733.96,-1280,24,85,343
cramps,9458.4,36538.1,-3820,35,196,1997
sitting,3962.29,1456.13,-1002.6,41,52,133
cramps,9894.83,39903.4,-3696.47,50,180,2054
sitting,6118.26,4948.14,6220,29,85,343
sitting,5524.19,4319.3,-1440,17,88,292
standing,10132.3,50036,-2832,78,183,2250
falling,9543.15,17060.7,-4010.36,81,172,973
sitting,15776.3,116229,-4880,57,271,4426
sitting,8084.3,9523.39,-3044.27,90,130,490
running,5256.23,4772,-1258.66,17,72,340
sitting,8052.77,9525,-3031.66,90,130,490
falling,7300.79,15028.3,-2736.91,80,134,970
sitting,6024.4,4224.17,-1530.91,121,88,318
standing,14146.7,116267,-5785,69,311,4916
standing,20891.8,204844,-11045,67,410,6866
running,4765.14,4152.87,-1393.01,5,72,340
cramps,10935.9,28643.1,-3245.54,72,214,1469
running,9472.53,30596.7,-3273.21,125,171,1747
sitting,11333.6,49858.4,-4570,20,216,2677
running,9455.35,11327.4,-2635.85,81,139,587
falling,6035.29,7427.68,-1650.36,50,93,545
standing,8606.25,8420,-4215,15,147,491
cramps,6038.86,11289,-1872.09,26,102,764
running,9600,30861.5,-3201.33,116,171,1747
cramps,10974.4,52022.7,-4507.47,116,209,2534
standing,7175.52,5550,-3369,10,122,321
cramps,6996.06,4073.9,-2258.25,71,101,249
cramps,11658.1,38985.4,-2150,31,166,1414
standing,17944.7,171938,-6960,30,339,5849
falling,9039.99,27411.8,-3012.01,98,158,1403
walking,5249.91,4410.34,-1040,21,85,343
cramps,5839.44,11184.6,-1886.11,18,102,764
sitting,7614.64,14009.9,-2277.99,90,120,809
falling,10241.7,36923.8,-3220,40,196,1997
standing,11324.7,51425,-5248,140,237,2607
cramps,9259.08,28691.9,-3394.82,33,179,1626
standing,5433.1,4107,-1627,12,85,318
falling,6159.77,7535.97,-1600.03,52,93,545
falling,10165.3,38181.2,-3980.3,33,193,2118
standing,13020.1,79684,-918,126,274,2834
cramps,9753.25,28496,-2835.19,94,158,1403
standing,29123.9,469993,-13877,340,680,14154
falling,12257.1,56005.8,-3770,34,224,2192
standing,14233.3,222720,-7509,56,347,9121
running,9210.79,37927,-3790.23,42,180,2054
running,7380.99,6675.18,-2105.98,32,108,428
running,12584.8,71728.4,-5586.27,31,262,3211
running,12939.4,53031.4,-5908.95,62,288,2334
standing,7386.03,14188,-2902,32,156,845
cramps,17900.9,159130,-10400,81,388,6290
standing,9030.74,25612,-2887,27,161,1306
running,8115.99,9459.69,-1260,30,102,516
falling,13086.8,45453.2,-5817.64,61,273,2061
